datetime,timestamp,open,high,low,close,volume
2025-07-05 23:00:00+00:00,1751756400000,108154.99,108208.95,108154.99,108195.63,248919.0243379989
2025-07-06 00:00:00+00:00,1751760000000,108195.63,108212.14,108131.47,108175.52,480406.1893134227
2025-07-06 01:00:00+00:00,1751763600000,108175.52,108175.52,108106.25,108165.01,348527.5948616504
2025-07-06 02:00:00+00:00,1751767200000,108165.01,108210.0,108050.72,108050.73,226485.8719996327
2025-07-06 03:00:00+00:00,1751770800000,108050.73,108072.89,108015.54,108017.91,193738.9538862605
2025-07-06 04:00:00+00:00,1751774400000,108017.91,108042.52,107968.29,107977.96,365019.6491941632
2025-07-06 05:00:00+00:00,1751778000000,107977.96,107977.97,107971.75,107971.76,187177.1359409982
2025-07-06 06:00:00+00:00,1751781600000,107971.75,108166.54,107971.75,108099.94,413591.989179334
2025-07-06 07:00:00+00:00,1751785200000,108099.94,108139.09,108063.19,108063.19,382899.5207304848
2025-07-06 08:00:00+00:00,1751788800000,108063.19,108063.2,107989.82,107989.82,426848.470776371
2025-07-06 09:00:00+00:00,1751792400000,107989.83,108024.62,107829.72,107851.71,615174.2537183058
2025-07-06 10:00:00+00:00,1751796000000,107851.71,108079.84,107820.0,107974.07,798191.4475356195
2025-07-06 11:00:00+00:00,1751799600000,107974.08,108038.57,107950.89,108038.56,831076.0165127463
2025-07-06 12:00:00+00:00,1751803200000,108038.56,108174.07,108033.71,108174.06,764568.776599943
2025-07-06 13:00:00+00:00,1751806800000,108174.07,109076.0,108174.06,108737.16,1980291.5592896992
2025-07-06 14:00:00+00:00,1751810400000,108737.17,108989.99,108653.71,108898.46,1687425.7243375499
2025-07-06 15:00:00+00:00,1751814000000,108898.45,108953.71,108682.33,108861.94,1075185.2613075147
2025-07-06 16:00:00+00:00,1751817600000,108861.94,108904.0,108710.34,108824.71,857222.8687010913
2025-07-06 17:00:00+00:00,1751821200000,108824.72,108949.99,108708.61,108902.45,1118034.505087243
2025-07-06 18:00:00+00:00,1751824800000,108902.45,108902.46,108316.36,108418.95,1248877.1008134056
2025-07-06 19:00:00+00:00,1751828400000,108439.68,108608.49,108340.6,108485.85,1129550.182897923
2025-07-06 20:00:00+00:00,1751832000000,108485.84,108818.0,108485.84,108685.28,771144.0896707026
2025-07-06 21:00:00+00:00,1751835600000,108685.28,109697.66,108685.28,109185.99,3237554.5125036426
2025-07-06 22:00:00+00:00,1751839200000,109185.99,109500.0,109185.99,109211.29,1798551.9661900075
2025-07-06 23:00:00+00:00,1751842800000,109211.29,109237.68,109000.0,109190.0,1068185.0743728308
2025-07-07 00:00:00+00:00,1751846400000,109189.99,109231.45,108814.8,108814.82,639245.6527960721
2025-07-07 01:00:00+00:00,1751850000000,108814.81,109050.37,108683.33,108998.52,652032.6500521562
2025-07-07 02:00:00+00:00,1751853600000,108998.52,109490.42,108998.52,109376.51,987285.2660851578
2025-07-07 03:00:00+00:00,1751857200000,109376.51,109653.0,109376.51,109414.62,1356683.6159565905
2025-07-07 04:00:00+00:00,1751860800000,109414.62,109430.0,109117.8,109117.8,1181703.214396529
2025-07-07 05:00:00+00:00,1751864400000,109117.8,109160.0,109037.58,109039.28,1127901.0316347822
2025-07-07 06:00:00+00:00,1751868000000,109039.29,109180.0,108776.55,108776.55,996056.8171646076
2025-07-07 07:00:00+00:00,1751871600000,108776.56,109000.0,108657.87,109000.0,1484424.600047291
2025-07-07 08:00:00+00:00,1751875200000,108999.99,109060.85,108861.41,108998.92,1748014.7761358786
2025-07-07 09:00:00+00:00,1751878800000,108998.92,108998.93,108770.04,108804.15,973829.6380385756
2025-07-07 10:00:00+00:00,1751882400000,108804.15,108940.0,108664.15,108664.16,1336284.7251151628
2025-07-07 11:00:00+00:00,1751886000000,108664.17,108759.29,108575.95,108641.72,1221687.194607676
2025-07-07 12:00:00+00:00,1751889600000,108641.72,108641.72,108367.24,108367.24,1655984.424524755
2025-07-07 13:00:00+00:00,1751893200000,108367.24,108536.29,108026.44,108495.69,2682967.7494792747
2025-07-07 14:00:00+00:00,1751896800000,108495.69,108629.75,108000.0,108188.25,1877677.251311674
2025-07-07 15:00:00+00:00,1751900400000,108188.25,108571.67,108188.25,108293.16,1557156.1038026973
2025-07-07 16:00:00+00:00,1751904000000,108293.08,108524.28,107900.0,107980.79,1837807.2848249052
2025-07-07 17:00:00+00:00,1751907600000,107980.78,108296.0,107850.64,107932.65,1548701.6991732523
2025-07-07 18:00:00+00:00,1751911200000,107932.65,108065.79,107555.34,107991.15,2067991.7308286433
2025-07-07 19:00:00+00:00,1751914800000,107991.16,108285.69,107991.15,108065.39,1126122.3884804237
2025-07-07 20:00:00+00:00,1751918400000,108065.4,108102.51,107860.81,107877.04,1517363.7224663806
2025-07-07 21:00:00+00:00,1751922000000,107877.04,108175.1,107796.9,108142.76,758161.413468845
2025-07-07 22:00:00+00:00,1751925600000,108142.75,108142.76,107979.36,107999.07,356029.4821413207
2025-07-07 23:00:00+00:00,1751929200000,107999.08,108258.6,107999.07,108258.59,1028056.2045169502
2025-07-08 00:00:00+00:00,1751932800000,108239.43,108476.44,108191.28,108309.31,499744.7775705376
2025-07-08 01:00:00+00:00,1751936400000,108309.31,108309.31,107724.58,107724.59,1033949.781692984
2025-07-08 02:00:00+00:00,1751940000000,107724.6,107938.13,107465.14,107730.64,1298676.7552176144
2025-07-08 03:00:00+00:00,1751943600000,107730.63,107948.0,107695.31,107900.68,1185426.4802245481
2025-07-08 04:00:00+00:00,1751947200000,107900.68,107975.0,107769.51,107974.99,701726.4083214834
2025-07-08 05:00:00+00:00,1751950800000,107974.99,108203.04,107974.99,108190.21,1168798.9634115028
2025-07-08 06:00:00+00:00,1751954400000,108190.22,108346.65,108139.18,108246.41,1204920.107470511
2025-07-08 07:00:00+00:00,1751958000000,108246.41,108500.0,108210.87,108450.36,1021357.3377382125
2025-07-08 08:00:00+00:00,1751961600000,108450.36,108481.35,108251.52,108251.52,1067565.695903398
2025-07-08 09:00:00+00:00,1751965200000,108251.52,108440.38,108198.31,108433.93,1306954.2854314127
2025-07-08 10:00:00+00:00,1751968800000,108433.93,108860.0,108408.23,108798.57,2009601.3697287596
2025-07-08 11:00:00+00:00,1751972400000,108798.57,108966.3,108743.74,108743.75,2724024.0720258183
2025-07-08 12:00:00+00:00,1751976000000,108743.75,108899.9,108678.95,108899.74,1105737.5926433518
2025-07-08 13:00:00+00:00,1751979600000,108899.74,109164.11,108632.53,109016.19,1863300.2089698296
2025-07-08 14:00:00+00:00,1751983200000,109016.18,109016.2,108274.91,108363.59,1634588.334752822
2025-07-08 15:00:00+00:00,1751986800000,108363.59,108487.38,108228.36,108228.37,1223135.3336328466
2025-07-08 16:00:00+00:00,1751990400000,108228.38,108506.76,108114.09,108400.0,1992541.118880944
2025-07-08 17:00:00+00:00,1751994000000,108400.0,109046.28,108399.99,108989.19,3199096.393668475
2025-07-08 18:00:00+00:00,1751997600000,108989.19,109099.0,108917.17,109098.99,1615266.2044789528
2025-07-08 19:00:00+00:00,1752001200000,109098.99,109098.99,108732.87,108760.02,1808261.4113329216
2025-07-08 20:00:00+00:00,1752004800000,108760.01,108903.59,108661.55,108661.55,546626.1593818639
2025-07-08 21:00:00+00:00,1752008400000,108661.55,108925.96,108613.14,108875.11,1128059.8023106998
2025-07-08 22:00:00+00:00,1752012000000,108875.12,108917.66,108827.35,108877.73,733123.645014184
2025-07-08 23:00:00+00:00,1752015600000,108877.72,108927.54,108826.3,108897.57,471350.3953573282
2025-07-09 00:00:00+00:00,1752019200000,108897.57,108909.28,108781.51,108891.76,227922.9965897038
2025-07-09 01:00:00+00:00,1752022800000,108891.76,109099.0,108729.39,108743.09,785566.7685623278
2025-07-09 02:00:00+00:00,1752026400000,108743.09,108802.08,108600.0,108600.0,782288.6562317761
2025-07-09 03:00:00+00:00,1752030000000,108600.01,108631.35,108340.47,108365.93,1001881.0473015646
2025-07-09 04:00:00+00:00,1752033600000,108365.93,108559.85,108334.16,108545.93,912094.2631619386
2025-07-09 05:00:00+00:00,1752037200000,108545.93,108905.0,108507.41,108782.63,1042491.5457250562
2025-07-09 06:00:00+00:00,1752040800000,108782.63,108819.99,108671.48,108819.98,1615279.4284590683
2025-07-09 07:00:00+00:00,1752044400000,108819.99,108862.79,108668.95,108669.76,1247743.1196839237
2025-07-09 08:00:00+00:00,1752048000000,108669.76,108798.2,108649.89,108659.56,1314136.5463384972
2025-07-09 09:00:00+00:00,1752051600000,108659.56,108747.51,108540.26,108747.49,1720196.6552179742
2025-07-09 10:00:00+00:00,1752055200000,108747.5,108863.13,108709.27,108850.0,1739480.02672868
2025-07-09 11:00:00+00:00,1752058800000,108849.99,109084.16,108849.99,109035.84,2658808.469066769
2025-07-09 12:00:00+00:00,1752062400000,109035.83,109467.9,108982.35,109289.27,3879525.8888809956
2025-07-09 13:00:00+00:00,1752066000000,109289.28,109736.73,109132.72,109132.73,3955661.3728321977
2025-07-09 14:00:00+00:00,1752069600000,109132.73,109449.99,108500.86,108897.92,2585841.5371483047
2025-07-09 15:00:00+00:00,1752073200000,108893.08,109188.17,108825.58,109058.47,1187472.7388077613
2025-07-09 16:00:00+00:00,1752076800000,109058.48,109403.8,109022.92,109368.98,1658591.2627728893
2025-07-09 17:00:00+00:00,1752080400000,109368.98,109400.75,109042.96,109128.14,1208180.161009164
2025-07-09 18:00:00+00:00,1752084000000,109125.4,109580.0,109120.33,109483.71,2198091.6153592495
2025-07-09 19:00:00+00:00,1752087600000,109483.7,111969.0,109483.7,111680.05,17730088.966650147
2025-07-09 20:00:00+00:00,1752091200000,111680.05,111852.31,110546.9,110653.27,6440741.845374624
2025-07-09 21:00:00+00:00,1752094800000,110653.27,111217.44,110639.92,110805.36,1657622.9398644543
2025-07-09 22:00:00+00:00,1752098400000,110805.37,111330.0,110805.36,111314.32,2100902.556240113
2025-07-09 23:00:00+00:00,1752102000000,111314.32,111450.0,111203.67,111203.67,1063956.409703604
2025-07-10 00:00:00+00:00,1752105600000,111203.67,111250.96,110854.59,110867.07,1036384.0729152864
2025-07-10 01:00:00+00:00,1752109200000,110867.08,111342.66,110846.2,111183.11,2181073.9204230295
2025-07-10 02:00:00+00:00,1752112800000,111183.11,111500.0,111159.45,111165.63,1268037.2533628114
2025-07-10 03:00:00+00:00,1752116400000,111165.63,111173.2,110989.12,111030.01,1282141.2473039299
2025-07-10 04:00:00+00:00,1752120000000,111030.0,111161.21,110951.68,111123.39,1182972.4050828277
2025-07-10 05:00:00+00:00,1752123600000,111123.4,111139.35,110900.0,111075.03,1470034.141631651
2025-07-10 06:00:00+00:00,1752127200000,111075.03,111250.0,110919.0,111218.64,3251268.473808094
2025-07-10 07:00:00+00:00,1752130800000,111218.64,111398.0,111137.44,111201.32,1868625.822127173
2025-07-10 08:00:00+00:00,1752134400000,111201.33,111359.1,111107.67,111215.33,2736057.728827197
2025-07-10 09:00:00+00:00,1752138000000,111215.33,111215.34,111000.01,111023.92,1250810.389618284
2025-07-10 10:00:00+00:00,1752141600000,111023.93,111135.12,110880.0,111039.35,2896911.663976137
2025-07-10 11:00:00+00:00,1752145200000,111039.36,111119.99,110936.97,110981.26,1817867.3047967975
2025-07-10 12:00:00+00:00,1752148800000,110981.27,110981.27,110598.0,110796.57,3691293.087706874
2025-07-10 13:00:00+00:00,1752152400000,110796.57,110972.46,110523.74,110767.45,2882561.2128604404
2025-07-10 14:00:00+00:00,1752156000000,110767.45,111250.0,110632.18,111179.99,2801000.023498287
2025-07-10 15:00:00+00:00,1752159600000,111180.0,111371.51,110970.09,111364.88,2484669.4881016086
2025-07-10 16:00:00+00:00,1752163200000,111364.87,112649.9,111320.86,112583.26,11574003.246311
2025-07-10 17:00:00+00:00,1752166800000,112583.27,113733.0,112564.86,113714.66,10231705.352576671
2025-07-10 18:00:00+00:00,1752170400000,113714.65,113714.65,112979.96,113374.13,4669729.0825613225
2025-07-10 19:00:00+00:00,1752174000000,113374.14,113639.18,113103.61,113296.14,2388957.6982229245
2025-07-10 20:00:00+00:00,1752177600000,113296.14,113531.66,113275.49,113491.8,2243543.686535644
2025-07-10 21:00:00+00:00,1752181200000,113491.8,116900.0,113381.31,116399.99,23020840.444710497
2025-07-10 22:00:00+00:00,1752184800000,116399.99,116440.0,115782.35,115975.29,6380436.222477695
2025-07-10 23:00:00+00:00,1752188400000,115975.29,116050.0,115569.0,115950.69,3996196.630834728
2025-07-11 00:00:00+00:00,1752192000000,115950.69,116019.5,115218.94,115585.29,2590059.9272481296
2025-07-11 01:00:00+00:00,1752195600000,115580.44,116000.0,115526.93,115939.34,1475841.7238797706
2025-07-11 02:00:00+00:00,1752199200000,115926.09,116742.0,115705.32,116639.94,3288701.054155682
2025-07-11 03:00:00+00:00,1752202800000,116639.93,116900.0,116386.03,116875.27,3175632.1996624847
2025-07-11 04:00:00+00:00,1752206400000,116875.28,116875.28,116500.01,116859.69,2012841.4399081282
2025-07-11 05:00:00+00:00,1752210000000,116859.69,118374.44,116859.68,117837.85,8674239.455139173
2025-07-11 06:00:00+00:00,1752213600000,117837.85,118366.95,117562.44,117621.54,5019445.91479596
2025-07-11 07:00:00+00:00,1752217200000,117585.23,118083.34,117211.59,117505.9,5384988.330139085
2025-07-11 08:00:00+00:00,1752220800000,117505.9,118190.26,117505.9,117921.86,3249642.808607632
2025-07-11 09:00:00+00:00,1752224400000,117921.86,118800.0,117878.14,118441.75,3658567.944334534
2025-07-11 10:00:00+00:00,1752228000000,118441.76,118441.76,117815.58,117909.26,3954919.9241025536
2025-07-11 11:00:00+00:00,1752231600000,117909.27,118085.12,117516.0,117800.0,4560535.529455142
2025-07-11 12:00:00+00:00,1752235200000,117799.99,118200.0,117730.16,117866.33,4256273.031774435
2025-07-11 13:00:00+00:00,1752238800000,117866.33,118124.99,117289.63,117935.84,5299868.994904509
2025-07-11 14:00:00+00:00,1752242400000,117935.85,118145.0,117000.01,117820.33,3148611.3657874474
2025-07-11 15:00:00+00:00,1752246000000,117820.33,117911.96,116736.89,116850.0,3043954.0984766083
2025-07-11 16:00:00+00:00,1752249600000,116850.0,117399.9,116600.0,117382.15,4215852.544706269
2025-07-11 17:00:00+00:00,1752253200000,117382.16,117690.09,117247.07,117609.99,3094823.4283572426
2025-07-11 18:00:00+00:00,1752256800000,117609.99,117689.2,117298.26,117648.03,2162493.4886819455
2025-07-11 19:00:00+00:00,1752260400000,117648.03,118100.0,117438.63,118072.59,2461844.490320996
2025-07-11 20:00:00+00:00,1752264000000,118072.58,118072.59,117648.23,117648.23,1291518.4176191683
2025-07-11 21:00:00+00:00,1752267600000,117648.23,117840.47,117460.16,117554.95,1558322.9388718526
2025-07-11 22:00:00+00:00,1752271200000,117554.95,117620.12,117135.71,117564.79,2599505.142192447
2025-07-11 23:00:00+00:00,1752274800000,117564.8,117643.26,117452.01,117492.55,924254.5284886193
2025-07-12 00:00:00+00:00,1752278400000,117492.55,117584.33,117010.77,117348.47,1294744.3872609248
2025-07-12 01:00:00+00:00,1752282000000,117348.47,117660.55,117348.47,117623.9,858212.555694201
2025-07-12 02:00:00+00:00,1752285600000,117623.89,117720.0,117565.89,117565.89,677230.1773398404
2025-07-12 03:00:00+00:00,1752289200000,117565.89,117780.85,117565.89,117715.69,1374258.4109484535
2025-07-12 04:00:00+00:00,1752292800000,117732.63,117825.0,117587.52,117602.8,1253357.9993052313
2025-07-12 05:00:00+00:00,1752296400000,117602.8,117692.85,117519.33,117674.39,1484301.6589583056
2025-07-12 06:00:00+00:00,1752300000000,117674.38,117938.1,117643.88,117848.37,1701330.2271960173
2025-07-12 07:00:00+00:00,1752303600000,117848.37,118000.0,117625.49,117672.2,1213125.4431196256
2025-07-12 08:00:00+00:00,1752307200000,117672.2,117900.0,117672.2,117866.75,1548253.7837644315
2025-07-12 09:00:00+00:00,1752310800000,117866.76,118182.87,117836.94,118149.92,1554186.714110464
2025-07-12 10:00:00+00:00,1752314400000,118149.91,118149.91,117878.59,118044.96,1990670.1557513266
2025-07-12 11:00:00+00:00,1752318000000,118044.96,118054.31,117655.85,117806.9,1660633.8152589204
2025-07-12 12:00:00+00:00,1752321600000,117806.9,117845.15,117315.72,117463.01,2576994.576207683
2025-07-12 13:00:00+00:00,1752325200000,117463.03,117528.45,117257.83,117446.49,2332257.6235157833
2025-07-12 14:00:00+00:00,1752328800000,117458.74,117699.99,117304.82,117340.0,1182027.865930475
2025-07-12 15:00:00+00:00,1752332400000,117340.0,117419.39,116904.06,117051.85,2199984.728220897
2025-07-12 16:00:00+00:00,1752336000000,117051.85,117359.41,117027.43,117148.96,1819331.2678600214
2025-07-12 17:00:00+00:00,1752339600000,117148.97,117484.79,117148.96,117439.88,1015390.079723744
2025-07-12 18:00:00+00:00,1752343200000,117439.88,117449.97,117337.46,117433.69,903931.0893688329
2025-07-12 19:00:00+00:00,1752346800000,117433.69,117598.67,117426.38,117515.26,1736364.1406213425
2025-07-12 20:00:00+00:00,1752350400000,117515.26,117515.26,117031.46,117031.47,1193867.8620346317
2025-07-12 21:00:00+00:00,1752354000000,117031.47,117500.0,117000.0,117436.08,2165987.0562100634
2025-07-12 22:00:00+00:00,1752357600000,117436.08,117514.99,117323.85,117363.39,788330.5091111138
2025-07-12 23:00:00+00:00,1752361200000,117363.4,117411.24,117238.96,117383.24,488431.3386008691
2025-07-13 00:00:00+00:00,1752364800000,117383.23,117428.27,117277.95,117308.18,735647.7170161861
2025-07-13 01:00:00+00:00,1752368400000,117308.19,117653.99,117248.8,117531.47,731247.0238781146
2025-07-13 02:00:00+00:00,1752372000000,117531.47,117777.26,117400.69,117627.62,741944.5522507087
2025-07-13 03:00:00+00:00,1752375600000,117627.64,117781.59,117595.22,117733.42,972679.0060704466
2025-07-13 04:00:00+00:00,1752379200000,117733.42,117850.0,117683.98,117826.53,782593.1998188494
2025-07-13 05:00:00+00:00,1752382800000,117826.54,117870.19,117731.0,117744.62,642979.7473884512
2025-07-13 06:00:00+00:00,1752386400000,117744.62,118000.0,117736.0,117876.71,1464743.3770494103
2025-07-13 07:00:00+00:00,1752390000000,117876.71,118000.0,117840.21,117946.45,1311100.7966514183
2025-07-13 08:00:00+00:00,1752393600000,117946.44,117954.57,117744.61,117855.73,1157782.8089094323
2025-07-13 09:00:00+00:00,1752397200000,117855.73,117855.73,117698.64,117729.64,1691121.6845882605
2025-07-13 10:00:00+00:00,1752400800000,117729.64,117805.05,117721.87,117721.87,1149428.1815968817
2025-07-13 11:00:00+00:00,1752404400000,117721.88,118064.54,117721.87,118007.84,2069947.245227256
2025-07-13 12:00:00+00:00,1752408000000,118007.84,118582.55,117984.6,118389.34,3826534.244245712
2025-07-13 13:00:00+00:00,1752411600000,118389.34,118727.46,118157.72,118578.81,2224696.2931224485
2025-07-13 14:00:00+00:00,1752415200000,118578.82,119332.9,118350.25,118700.83,5049561.033727221
2025-07-13 15:00:00+00:00,1752418800000,118700.84,119050.0,118523.14,118664.06,2040782.0988338941
2025-07-13 16:00:00+00:00,1752422400000,118664.07,118920.0,118530.0,118530.0,1494877.0238068185
2025-07-13 17:00:00+00:00,1752426000000,118530.0,118792.0,118415.01,118675.83,1261508.717062723
2025-07-13 18:00:00+00:00,1752429600000,118675.84,119000.0,118598.23,118956.63,981249.7828632166
2025-07-13 19:00:00+00:00,1752433200000,118956.62,119420.0,118950.89,118994.02,1862810.8239842106
2025-07-13 20:00:00+00:00,1752436800000,118994.02,119319.54,118839.22,119074.14,2344032.597930223
2025-07-13 21:00:00+00:00,1752440400000,119074.13,119074.13,118503.27,118623.28,1216516.7855398874
2025-07-13 22:00:00+00:00,1752444000000,118581.02,118763.79,118207.66,118544.66,1597179.1013662817
2025-07-13 23:00:00+00:00,1752447600000,118544.66,119176.87,118393.09,119048.05,1155505.037311026
2025-07-14 00:00:00+00:00,1752451200000,119048.06,119425.0,118940.16,119100.01,1302597.2080824412
2025-07-14 01:00:00+00:00,1752454800000,119100.01,119212.07,118931.41,119089.7,634897.31134287
2025-07-14 02:00:00+00:00,1752458400000,119089.71,119900.0,118987.83,119630.26,4649381.48744213
2025-07-14 03:00:00+00:00,1752462000000,119630.25,121578.9,119591.17,120757.57,9475029.089308564
2025-07-14 04:00:00+00:00,1752465600000,120757.58,121400.0,120560.91,121370.02,4832550.16593945
2025-07-14 05:00:00+00:00,1752469200000,121370.02,122691.84,121149.19,122427.43,9001466.961772325
2025-07-14 06:00:00+00:00,1752472800000,122427.43,122427.44,122033.08,122061.81,3741549.4006107626
2025-07-14 07:00:00+00:00,1752476400000,122061.81,123215.0,122061.81,122665.02,7728953.569283359
2025-07-14 08:00:00+00:00,1752480000000,122665.03,122718.23,122177.47,122547.67,4420648.202298761
2025-07-14 09:00:00+00:00,1752483600000,122547.66,122547.67,121890.57,121915.63,4148859.239767217
2025-07-14 10:00:00+00:00,1752487200000,121915.63,122059.59,121572.0,121859.31,7097603.922078041
2025-07-14 11:00:00+00:00,1752490800000,121859.32,121859.32,121279.21,121472.17,4785738.492829823
2025-07-14 12:00:00+00:00,1752494400000,121472.16,121879.54,121390.43,121848.48,2965327.961516299
2025-07-14 13:00:00+00:00,1752498000000,121848.48,122062.3,121180.71,121676.39,4021940.2058821963
2025-07-14 14:00:00+00:00,1752501600000,121676.4,121930.0,120651.88,121143.66,3884607.5771204084
2025-07-14 15:00:00+00:00,1752505200000,121143.66,121143.66,119604.96,119858.03,4790616.6642532665
2025-07-14 16:00:00+00:00,1752508800000,119858.03,120254.0,119226.83,120248.38,4688629.751258635
2025-07-14 17:00:00+00:00,1752512400000,120248.37,120509.0,119800.0,119880.96,2867816.7095477204
2025-07-14 18:00:00+00:00,1752516000000,119880.97,120144.32,119640.86,119640.86,2356731.5642703525
2025-07-14 19:00:00+00:00,1752519600000,119640.87,120122.0,119621.25,119902.02,2005491.066465339
2025-07-14 20:00:00+00:00,1752523200000,119902.01,120406.55,119558.82,120204.43,1787041.8547384008
