datetime,timestamp,open,high,low,close,volume
2025-07-07 23:00:00+00:00,1751929200000,2535.84,2545.56,2535.84,2543.36,169786.283943743
2025-07-08 00:00:00+00:00,1751932800000,2543.15,2553.6,2538.04,2540.81,311396.1454320969
2025-07-08 01:00:00+00:00,1751936400000,2540.36,2540.36,2527.45,2527.45,181042.349892782
2025-07-08 02:00:00+00:00,1751940000000,2527.46,2537.39,2523.58,2529.02,621203.205467288
2025-07-08 03:00:00+00:00,1751943600000,2529.26,2539.18,2529.26,2538.45,175948.637979487
2025-07-08 04:00:00+00:00,1751947200000,2538.44,2544.4,2533.21,2543.69,213481.383718268
2025-07-08 05:00:00+00:00,1751950800000,2543.89,2551.29,2542.81,2551.21,87150.7986331932
2025-07-08 06:00:00+00:00,1751954400000,2550.73,2562.0,2550.23,2558.34,898813.5544523514
2025-07-08 07:00:00+00:00,1751958000000,2558.13,2558.34,2547.01,2551.98,384812.8600164678
2025-07-08 08:00:00+00:00,1751961600000,2551.98,2560.5,2546.26,2546.36,606408.2570800055
2025-07-08 09:00:00+00:00,1751965200000,2546.36,2554.91,2542.89,2551.75,540413.0606226705
2025-07-08 10:00:00+00:00,1751968800000,2551.76,2566.29,2550.02,2565.29,1099118.9434414937
2025-07-08 11:00:00+00:00,1751972400000,2564.96,2584.99,2563.58,2574.75,632643.3700428288
2025-07-08 12:00:00+00:00,1751976000000,2574.73,2583.63,2567.86,2582.49,849312.0731252291
2025-07-08 13:00:00+00:00,1751979600000,2581.96,2599.0,2570.73,2588.9,902368.6504376068
2025-07-08 14:00:00+00:00,1751983200000,2587.39,2587.68,2558.99,2564.59,686151.3642251468
2025-07-08 15:00:00+00:00,1751986800000,2563.5,2569.7,2558.89,2563.78,501127.1618961184
2025-07-08 16:00:00+00:00,1751990400000,2564.3,2580.55,2558.78,2576.41,621765.3954019264
2025-07-08 17:00:00+00:00,1751994000000,2575.84,2626.15,2574.75,2615.8,2621841.741667758
2025-07-08 18:00:00+00:00,1751997600000,2616.41,2624.4,2611.42,2624.05,822771.4031434504
2025-07-08 19:00:00+00:00,1752001200000,2623.89,2623.89,2601.0,2609.75,724602.3607692709
2025-07-08 20:00:00+00:00,1752004800000,2609.75,2614.18,2598.0,2598.0,423017.4697279026
2025-07-08 21:00:00+00:00,1752008400000,2598.0,2612.2,2596.69,2608.77,492377.6701426792
2025-07-08 22:00:00+00:00,1752012000000,2609.11,2612.19,2602.44,2609.84,191319.9580236567
2025-07-08 23:00:00+00:00,1752015600000,2610.02,2617.09,2606.89,2614.96,377806.8465338622
2025-07-09 00:00:00+00:00,1752019200000,2614.96,2614.98,2602.78,2612.74,274975.3302874332
2025-07-09 01:00:00+00:00,1752022800000,2612.74,2625.99,2600.04,2604.32,519311.0930933143
2025-07-09 02:00:00+00:00,1752026400000,2604.51,2609.39,2601.64,2602.58,100642.6194584619
2025-07-09 03:00:00+00:00,1752030000000,2602.59,2606.83,2590.4,2591.15,212402.4432051353
2025-07-09 04:00:00+00:00,1752033600000,2591.51,2603.7,2591.11,2603.7,562129.4236634593
2025-07-09 05:00:00+00:00,1752037200000,2602.72,2644.0,2601.59,2627.93,1393918.1134870807
2025-07-09 06:00:00+00:00,1752040800000,2627.93,2633.6,2617.71,2630.75,643253.2511982301
2025-07-09 07:00:00+00:00,1752044400000,2630.75,2634.85,2621.51,2623.96,689903.5644182352
2025-07-09 08:00:00+00:00,1752048000000,2623.95,2625.0,2610.89,2611.5,943914.1630662053
2025-07-09 09:00:00+00:00,1752051600000,2611.68,2613.83,2605.18,2610.9,334305.0161341715
2025-07-09 10:00:00+00:00,1752055200000,2610.78,2619.8,2606.7,2616.84,551403.9475951823
2025-07-09 11:00:00+00:00,1752058800000,2616.84,2630.0,2616.43,2624.87,986065.9954597397
2025-07-09 12:00:00+00:00,1752062400000,2626.27,2665.2,2624.52,2660.25,2122538.476322533
2025-07-09 13:00:00+00:00,1752066000000,2659.5,2673.69,2652.7,2654.0,1224705.3206683362
2025-07-09 14:00:00+00:00,1752069600000,2653.68,2669.9,2626.28,2642.23,1404561.4381396105
2025-07-09 15:00:00+00:00,1752073200000,2642.22,2656.6,2642.08,2655.65,359109.0427496419
2025-07-09 16:00:00+00:00,1752076800000,2656.59,2667.71,2652.67,2666.53,808835.745675045
2025-07-09 17:00:00+00:00,1752080400000,2666.52,2667.71,2653.29,2661.46,651193.2784304837
2025-07-09 18:00:00+00:00,1752084000000,2661.47,2721.35,2661.26,2717.57,3932717.5294620506
2025-07-09 19:00:00+00:00,1752087600000,2717.97,2795.0,2712.17,2764.19,4450996.109015588
2025-07-09 20:00:00+00:00,1752091200000,2764.19,2765.75,2731.18,2737.47,2131761.899748355
2025-07-09 21:00:00+00:00,1752094800000,2737.47,2757.0,2735.13,2753.58,1355846.5247844646
2025-07-09 22:00:00+00:00,1752098400000,2753.59,2782.36,2753.59,2779.15,1549657.991789639
2025-07-09 23:00:00+00:00,1752102000000,2779.58,2781.87,2766.67,2768.37,667643.2043414103
2025-07-10 00:00:00+00:00,1752105600000,2768.96,2773.79,2757.0,2757.01,466399.9012653809
2025-07-10 01:00:00+00:00,1752109200000,2757.01,2778.62,2755.37,2773.88,394292.0408169054
2025-07-10 02:00:00+00:00,1752112800000,2774.39,2797.07,2773.63,2783.92,650748.890596089
2025-07-10 03:00:00+00:00,1752116400000,2783.33,2788.95,2770.19,2774.99,388076.6926157128
2025-07-10 04:00:00+00:00,1752120000000,2774.39,2779.81,2765.61,2778.54,420828.3109205467
2025-07-10 05:00:00+00:00,1752123600000,2777.92,2784.52,2772.66,2781.41,305946.9807553497
2025-07-10 06:00:00+00:00,1752127200000,2781.7,2797.07,2780.01,2794.52,579823.2825987805
2025-07-10 07:00:00+00:00,1752130800000,2794.47,2822.5,2787.75,2791.17,1824097.6307317012
2025-07-10 08:00:00+00:00,1752134400000,2791.11,2795.83,2783.22,2787.84,1266849.0637439005
2025-07-10 09:00:00+00:00,1752138000000,2787.85,2788.89,2774.77,2777.1,611717.8241068989
2025-07-10 10:00:00+00:00,1752141600000,2777.11,2785.0,2772.72,2784.11,1177779.4248254157
2025-07-10 11:00:00+00:00,1752145200000,2784.1,2784.1,2773.05,2778.49,600492.528696155
2025-07-10 12:00:00+00:00,1752148800000,2778.23,2779.0,2766.84,2778.09,1332855.8360806224
2025-07-10 13:00:00+00:00,1752152400000,2778.09,2794.18,2771.79,2783.09,1024492.812210591
2025-07-10 14:00:00+00:00,1752156000000,2783.1,2792.26,2758.6,2775.76,2048129.5136798944
2025-07-10 15:00:00+00:00,1752159600000,2775.55,2778.87,2758.98,2767.79,516915.28551597
2025-07-10 16:00:00+00:00,1752163200000,2767.79,2811.33,2767.79,2807.3,2851385.872924871
2025-07-10 17:00:00+00:00,1752166800000,2807.31,2834.2,2801.5,2830.65,2081911.9535668604
2025-07-10 18:00:00+00:00,1752170400000,2830.64,2839.1,2795.18,2810.75,1673826.4135462542
2025-07-10 19:00:00+00:00,1752174000000,2810.74,2821.83,2806.26,2816.61,814853.0916497244
2025-07-10 20:00:00+00:00,1752177600000,2816.61,2825.0,2813.74,2819.9,599161.1702098214
2025-07-10 21:00:00+00:00,1752181200000,2818.72,3000.17,2817.12,2971.69,9764351.01261684
2025-07-10 22:00:00+00:00,1752184800000,2971.25,2976.45,2950.67,2972.65,2276984.6865578885
2025-07-10 23:00:00+00:00,1752188400000,2972.65,2972.65,2934.08,2951.04,2938004.564365761
2025-07-11 00:00:00+00:00,1752192000000,2949.18,2955.67,2913.73,2937.36,1736602.4019682696
2025-07-11 01:00:00+00:00,1752195600000,2937.13,2955.25,2932.95,2953.27,568128.8869683176
2025-07-11 02:00:00+00:00,1752199200000,2953.27,2967.27,2950.95,2963.75,1447195.704813884
2025-07-11 03:00:00+00:00,1752202800000,2963.74,2973.92,2956.13,2969.18,1439796.6504003413
2025-07-11 04:00:00+00:00,1752206400000,2967.65,2970.63,2946.07,2969.05,826363.1734831879
2025-07-11 05:00:00+00:00,1752210000000,2969.05,3030.57,2967.2,3004.24,3421677.674898586
2025-07-11 06:00:00+00:00,1752213600000,3004.24,3024.63,2986.77,2988.53,2210500.792421602
2025-07-11 07:00:00+00:00,1752217200000,2987.46,3002.5,2967.71,2969.57,1829225.4705285337
2025-07-11 08:00:00+00:00,1752220800000,2968.0,3008.89,2958.11,3002.42,1573522.460643901
2025-07-11 09:00:00+00:00,1752224400000,3002.42,3039.11,2996.11,3014.31,2271793.833632648
2025-07-11 10:00:00+00:00,1752228000000,3014.74,3014.74,2991.77,3002.41,1274649.1923168355
2025-07-11 11:00:00+00:00,1752231600000,3002.49,3004.63,2968.44,2984.74,1518381.9617351906
2025-07-11 12:00:00+00:00,1752235200000,2984.96,2992.84,2967.34,2985.38,1493814.2957723362
2025-07-11 13:00:00+00:00,1752238800000,2985.37,3008.08,2975.01,3002.72,1449170.6446275704
2025-07-11 14:00:00+00:00,1752242400000,3001.6,3006.71,2979.23,2987.62,1616229.475751229
2025-07-11 15:00:00+00:00,1752246000000,2987.46,2996.1,2940.0,2946.71,1789989.0571108365
2025-07-11 16:00:00+00:00,1752249600000,2946.71,2970.64,2937.28,2967.36,2537542.015947508
2025-07-11 17:00:00+00:00,1752253200000,2967.36,2999.0,2963.61,2991.49,2082279.0754953404
2025-07-11 18:00:00+00:00,1752256800000,2991.49,2997.94,2983.89,2994.36,901622.6370564508
2025-07-11 19:00:00+00:00,1752260400000,2994.37,3010.0,2978.37,3006.82,1496981.4840778897
2025-07-11 20:00:00+00:00,1752264000000,3006.81,3009.68,2973.74,2975.09,801120.0111819163
2025-07-11 21:00:00+00:00,1752267600000,2975.1,2995.55,2957.15,2966.49,832559.0657429664
2025-07-11 22:00:00+00:00,1752271200000,2965.82,2969.54,2923.23,2950.12,1571496.7501663207
2025-07-11 23:00:00+00:00,1752274800000,2950.13,2960.0,2948.56,2957.66,194748.2478374769
2025-07-12 00:00:00+00:00,1752278400000,2957.4,2965.0,2933.13,2951.1,628335.7237353078
2025-07-12 01:00:00+00:00,1752282000000,2951.11,2966.22,2951.1,2958.33,398488.9550171534
2025-07-12 02:00:00+00:00,1752285600000,2958.32,2970.86,2954.15,2956.38,320918.2937586028
2025-07-12 03:00:00+00:00,1752289200000,2955.52,2967.45,2954.9,2964.69,196707.7826227743
2025-07-12 04:00:00+00:00,1752292800000,2964.68,2967.73,2941.69,2950.68,705055.2292189435
2025-07-12 05:00:00+00:00,1752296400000,2950.69,2957.44,2943.24,2952.8,388893.9703514322
2025-07-12 06:00:00+00:00,1752300000000,2952.8,2963.18,2945.49,2959.43,610748.2163028443
2025-07-12 07:00:00+00:00,1752303600000,2959.43,2979.91,2958.93,2962.69,899162.8157676102
2025-07-12 08:00:00+00:00,1752307200000,2962.69,2969.26,2958.28,2966.05,470410.5786544256
2025-07-12 09:00:00+00:00,1752310800000,2965.82,2975.83,2962.78,2973.75,461540.1236404614
2025-07-12 10:00:00+00:00,1752314400000,2973.55,2979.08,2967.99,2975.8,351218.5385754603
2025-07-12 11:00:00+00:00,1752318000000,2975.8,2978.86,2961.07,2962.16,327244.9677574147
2025-07-12 12:00:00+00:00,1752321600000,2962.51,2967.15,2917.74,2943.06,1200845.2481098857
2025-07-12 13:00:00+00:00,1752325200000,2943.06,2943.06,2918.24,2937.81,1267946.6717039247
2025-07-12 14:00:00+00:00,1752328800000,2938.78,2950.2,2924.23,2927.86,804935.1302527399
2025-07-12 15:00:00+00:00,1752332400000,2927.78,2931.14,2900.33,2914.55,1677933.7743806117
2025-07-12 16:00:00+00:00,1752336000000,2914.54,2934.17,2910.5,2923.43,797493.281852363
2025-07-12 17:00:00+00:00,1752339600000,2923.44,2942.0,2922.17,2941.21,599730.5889382721
2025-07-12 18:00:00+00:00,1752343200000,2940.67,2943.54,2935.11,2941.55,341109.5397874793
2025-07-12 19:00:00+00:00,1752346800000,2942.13,2943.9,2935.11,2939.62,233521.8008915422
2025-07-12 20:00:00+00:00,1752350400000,2939.63,2941.49,2917.04,2917.05,337599.0784480647
2025-07-12 21:00:00+00:00,1752354000000,2916.46,2942.72,2915.05,2938.42,390157.0101896927
2025-07-12 22:00:00+00:00,1752357600000,2938.43,2942.47,2925.16,2937.26,248944.6830166061
2025-07-12 23:00:00+00:00,1752361200000,2937.26,2947.0,2930.4,2942.46,368900.5820480604
2025-07-13 00:00:00+00:00,1752364800000,2942.47,2950.0,2936.4,2944.2,124341.1317615938
2025-07-13 01:00:00+00:00,1752368400000,2944.2,2952.86,2938.56,2950.37,387572.9978466322
2025-07-13 02:00:00+00:00,1752372000000,2949.56,2960.0,2938.63,2953.62,206888.8666683847
2025-07-13 03:00:00+00:00,1752375600000,2953.62,2957.64,2948.6,2954.17,84079.1308965713
2025-07-13 04:00:00+00:00,1752379200000,2955.01,2958.0,2951.16,2958.0,110765.8205497331
2025-07-13 05:00:00+00:00,1752382800000,2957.99,2963.0,2949.61,2950.49,511773.4828439651
2025-07-13 06:00:00+00:00,1752386400000,2949.78,2968.0,2949.69,2959.77,342484.9993812999
2025-07-13 07:00:00+00:00,1752390000000,2959.78,2965.0,2955.96,2962.43,483289.9522815284
2025-07-13 08:00:00+00:00,1752393600000,2962.81,2962.82,2951.91,2954.99,318194.0903344445
2025-07-13 09:00:00+00:00,1752397200000,2954.98,2957.56,2943.79,2947.68,374558.9331063561
2025-07-13 10:00:00+00:00,1752400800000,2947.68,2955.8,2945.37,2948.03,535547.8110146656
2025-07-13 11:00:00+00:00,1752404400000,2948.04,2964.75,2948.03,2964.08,656620.4265977156
2025-07-13 12:00:00+00:00,1752408000000,2963.53,2992.55,2959.1,2985.8,882906.9843001498
2025-07-13 13:00:00+00:00,1752411600000,2985.99,2995.25,2974.76,2989.35,768965.2334183858
2025-07-13 14:00:00+00:00,1752415200000,2989.43,3019.0,2978.86,2987.19,2074504.6175459558
2025-07-13 15:00:00+00:00,1752418800000,2987.31,3004.58,2985.0,2993.17,544335.2829245204
2025-07-13 16:00:00+00:00,1752422400000,2992.68,2999.4,2973.32,2975.82,417656.9904011002
2025-07-13 17:00:00+00:00,1752426000000,2975.3,2995.8,2962.81,2991.02,571170.9884161433
2025-07-13 18:00:00+00:00,1752429600000,2991.81,3001.2,2986.4,2994.1,424901.068659845
2025-07-13 19:00:00+00:00,1752433200000,2994.09,3009.99,2988.64,2989.02,758935.3496149309
2025-07-13 20:00:00+00:00,1752436800000,2989.75,2997.73,2977.99,2991.91,533655.7403157942
2025-07-13 21:00:00+00:00,1752440400000,2991.9,2991.9,2940.22,2963.51,1136912.581205689
2025-07-13 22:00:00+00:00,1752444000000,2962.51,2968.89,2946.61,2959.26,467736.1998005411
2025-07-13 23:00:00+00:00,1752447600000,2959.26,2978.56,2953.52,2971.59,271035.7002393463
2025-07-14 00:00:00+00:00,1752451200000,2971.88,2986.97,2967.44,2975.0,308907.3417654096
2025-07-14 01:00:00+00:00,1752454800000,2974.99,2978.22,2963.18,2974.36,151329.4030525203
2025-07-14 02:00:00+00:00,1752458400000,2974.98,3015.0,2972.47,2998.76,887986.9181323927
2025-07-14 03:00:00+00:00,1752462000000,2999.43,3050.0,2996.59,3037.15,1894247.6316355804
2025-07-14 04:00:00+00:00,1752465600000,3037.68,3060.0,3028.3,3053.41,1247696.0727472028
2025-07-14 05:00:00+00:00,1752469200000,3052.52,3065.0,3017.92,3040.0,2332497.0631699073
2025-07-14 06:00:00+00:00,1752472800000,3039.95,3044.1,3020.51,3023.77,861821.6279146528
2025-07-14 07:00:00+00:00,1752476400000,3023.43,3052.13,3022.36,3043.63,1072085.1153838953
2025-07-14 08:00:00+00:00,1752480000000,3043.8,3043.81,3022.64,3039.78,941308.1606367786
2025-07-14 09:00:00+00:00,1752483600000,3038.89,3077.73,3035.56,3045.67,1896722.6882640284
2025-07-14 10:00:00+00:00,1752487200000,3045.13,3078.37,3029.53,3066.06,2489024.7600598154
2025-07-14 11:00:00+00:00,1752490800000,3065.43,3080.0,3051.29,3052.75,1738336.5344887318
2025-07-14 12:00:00+00:00,1752494400000,3050.97,3056.0,3034.54,3051.04,1239787.4165524277
